chainName,fig1,fig2,corr,p_values
cosmos,fee_collector-amountValue,Upbit #17 (Staking)-boxplot,0.603199216,2.38E-242
cosmos,fee_collector-amountValue,Upbit #18 (Staking)-boxplot,0.575127087,1.99E-215
cosmos,fee_collector-amountValue,Upbit #19 (Staking)-boxplot,0.558025867,2.90E-200
cosmos,fee_collector-amountValue,Upbit #20 (Staking)-boxplot,0.54952171,4.77E-193
cosmos,fee_collector-amountValue,fee_collector-boxplot,0.674461956,0
cosmos,gov-amountValue,gov-boxplot,0.836600299,0
cosmos,distribution-amountValue,Digfinex #01 (Deposit)-amountValue,0.7978773,0
osmosis,distribution-boxplot,supplyCirculating,0.797356883,0
kava,not_bonded_tokens_pool-amountValue,not_bonded_tokens_pool-boxplot,0.796609237,0
cosmos,Binance #02 (Deposit)-boxplot,Binance #02 (Deposit)-amountValue,0.664113833,4.7622227031925e-311
cosmos,Binance #02 (Deposit)-boxplot,Bitforex #01 (Deposit)-amountValue,0.556577559,5.08E-199
cosmos,Binance #02 (Deposit)-boxplot,Bithumb #03-amountValue,0.526307165,2.26E-174
cosmos,Binance #02 (Deposit)-boxplot,Upbit #11 (Staking)-amountValue,0.572727141,3.03E-213
cosmos,Binance #02 (Deposit)-boxplot,Upbit #13 (Staking)-amountValue,0.573781546,3.35E-214
cosmos,Binance #02 (Deposit)-boxplot,Upbit #16 (Staking)-amountValue,0.572659595,3.49E-213
cosmos,Binance #02 (Deposit)-boxplot,Upbit #19 (Staking)-amountValue,0.572664456,3.46E-213
cosmos,Binance #02 (Deposit)-boxplot,Coinbase #01-boxplot,0.56754956,1.34E-208
cosmos,Binance #02 (Deposit)-boxplot,Coinbase #03-boxplot,0.520706427,4.42E-170
cosmos,Binance #02 (Deposit)-boxplot,DokiaCapital #01 (Validator)-boxplot,0.569863985,1.15E-210
cosmos,Binance #03 (Withdraw)-boxplot,Binance #03 (Withdraw)-amountValue,0.883547289,0
cosmos,Binance #03 (Withdraw)-boxplot,Bitforex #01 (Deposit)-amountValue,0.557352154,1.10E-199
cosmos,Binance #03 (Withdraw)-boxplot,Upbit #11 (Staking)-amountValue,0.563787363,2.84E-205
cosmos,Binance #03 (Withdraw)-boxplot,Upbit #13 (Staking)-amountValue,0.564650854,4.94E-206
cosmos,Binance #03 (Withdraw)-boxplot,Upbit #16 (Staking)-amountValue,0.563604172,4.11E-205
cosmos,Binance #03 (Withdraw)-boxplot,Upbit #19 (Staking)-amountValue,0.564056784,1.64E-205
cosmos,Binance #03 (Withdraw)-boxplot,Digfinex #01 (Deposit)-boxplot,0.544671905,5.03E-189
cosmos,Binance #03 (Withdraw)-boxplot,DokiaCapital #01 (Validator)-boxplot,0.574262424,1.22E-214
cosmos,Binance #03 (Withdraw)-boxplot,Upbit #10 (Validator)-boxplot,0.608568671,8.27E-248
kava,not_bonded_tokens_pool-boxplot,not_bonded_tokens_pool-amountValue,0.796609237,0
cosmos,Kraken #01-boxplot,Upbit #10 (Validator)-boxplot,0.699168072,0
cosmos,Interchain Foundation #01-boxplot,Interchain Foundation #02-amountValue,0.795320242,0
juno,not_bonded_tokens_pool-amountValue,JUNO ATOM Pool-amountValue,0.794747938,0
cosmos,Binance #04 (Staking)-boxplot,Bithumb #03-boxplot,0.790337448,0
cosmos,bonded_tokens_pool-amountValue,Digfinex #01 (Deposit)-boxplot,0.790120709,0
cosmos,Interchain Foundation #02-amountValue,capBTC,0.698061053,0
cosmos,distribution-boxplot,Binance #04 (Staking)-amountValue,0.789428221,0
cosmos,bonded_tokens_pool-amountValue,MEXC #01 (Deposit)-boxplot,0.788194443,0
cosmos,bonded_tokens_pool-amountValue,Bitforex #01 (Deposit)-amountValue,0.784031003,0
cosmos,distribution-amountValue,Bitforex #01 (Deposit)-amountValue,0.781997631,0
cosmos,Interchain Foundation #02-amountValue,priceBTC,0.697986127,0
juno,bonded_tokens_pool-boxplot,JUNO OSMO Pool-boxplot,0.77987468,0
cosmos,bonded_tokens_pool-boxplot,distribution-boxplot,0.777289652,0
cosmos,distribution-boxplot,bonded_tokens_pool-boxplot,0.777289652,0
cosmos,Interchain Foundation #02-amountValue,Bitforex #01 (Deposit)-boxplot,0.694114717,0
cosmos,Interchain Foundation #01-boxplot,Upbit #10 (Validator)-boxplot,0.775714353,0
cosmos,distribution-amountValue,OKK #01-boxplot,0.773964516,0
kava,distribution-boxplot,not_bonded_tokens_pool-boxplot,0.773855296,0
kava,not_bonded_tokens_pool-boxplot,distribution-boxplot,0.773855296,0
cosmos,distribution-boxplot,MEXC #01 (Deposit)-amountValue,0.771810002,0
cosmos,Binance #04 (Staking)-amountValue,Bithumb #02 (Withdraw)-amountValue,0.687576018,0
cosmos,Interchain Foundation #02-amountValue,Upbit #14 (Staking)-boxplot,0.686512278,0
osmosis,bonded_tokens_pool-boxplot,distribution-boxplot,0.767731314,0
osmosis,distribution-boxplot,bonded_tokens_pool-boxplot,0.767731314,0
juno,bonded_tokens_pool-amountValue,JUNO RAW Pool-amountValue,0.764958607,0
kava,bonded_tokens_pool-amountValue,not_bonded_tokens_pool-boxplot,0.76417954,0
kava,not_bonded_tokens_pool-boxplot,bonded_tokens_pool-amountValue,0.76417954,0
cosmos,Interchain Foundation #01-amountValue,Interchain Foundation #02-amountValue,0.76233979,0
cosmos,Bitforex #01 (Deposit)-boxplot,bondedTokens,-0.526759951,1.01E-174
cosmos,Bitforex #01 (Deposit)-boxplot,communityTokens,-0.557788541,4.64E-200
cosmos,Bitforex #01 (Deposit)-boxplot,Bitforex #01 (Deposit)-amountValue,0.794645339,0
cosmos,Bitforex #01 (Deposit)-boxplot,Bithumb #03-amountValue,0.502506458,1.12E-156
cosmos,Bitforex #01 (Deposit)-boxplot,DokiaCapital #02 (Validator)-amountValue,0.615978571,1.62E-255
cosmos,Bitforex #01 (Deposit)-boxplot,Ignite-amountValue,0.658661828,3.05E-304
cosmos,Bitforex #01 (Deposit)-boxplot,Interchain Foundation #01-amountValue,0.725617943,0
cosmos,Bitforex #01 (Deposit)-boxplot,Interchain Foundation #02-amountValue,0.694114717,0
cosmos,Bitforex #01 (Deposit)-boxplot,Kraken #01-amountValue,0.807717745,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #10 (Validator)-amountValue,0.563511998,4.95E-205
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #11 (Staking)-amountValue,0.666020234,1.8342494317e-313
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #13 (Staking)-amountValue,0.657254097,1.66E-302
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #16 (Staking)-amountValue,0.660386891,2.22E-306
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #19 (Staking)-amountValue,0.66102641,3.55E-307
cosmos,Bitforex #01 (Deposit)-boxplot,Coinbase #03-boxplot,0.604264131,2.01E-243
cosmos,Bitforex #01 (Deposit)-boxplot,Coinbase #05-boxplot,0.534819507,4.73E-181
cosmos,Bitforex #01 (Deposit)-boxplot,Coinone #01(Deposit)-boxplot,0.518957881,9.31E-169
cosmos,Bitforex #01 (Deposit)-boxplot,DokiaCapital #02 (Validator)-boxplot,0.846659495,0
cosmos,Bitforex #01 (Deposit)-boxplot,Ignite-boxplot,0.835614298,0
cosmos,Bitforex #01 (Deposit)-boxplot,Interchain Foundation #01-boxplot,0.823836078,0
cosmos,Bitforex #01 (Deposit)-boxplot,Interchain Foundation #02-boxplot,0.837763133,0
cosmos,Bitforex #01 (Deposit)-boxplot,Kraken #01-boxplot,0.849393894,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #01 (Deposit)-boxplot,0.558368657,1.47E-200
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #10 (Validator)-boxplot,0.745659944,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #11 (Staking)-boxplot,0.846234795,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #12 (Staking)-boxplot,0.861889928,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #13 (Staking)-boxplot,0.889242737,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #14 (Staking)-boxplot,0.868540072,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #15 (Staking)-boxplot,0.875458805,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #16 (Staking)-boxplot,0.899046423,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #17 (Staking)-boxplot,0.861509926,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #18 (Staking)-boxplot,0.881178267,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #19 (Staking)-boxplot,0.88720624,0
cosmos,Bitforex #01 (Deposit)-boxplot,Upbit #20 (Staking)-boxplot,0.903823937,0
cosmos,Bithumb #02 (Withdraw)-boxplot,high24h,-0.50489064,2.19E-158
cosmos,Bithumb #02 (Withdraw)-boxplot,priceChangePercentage30D,-0.640640665,1.01E-282
cosmos,Bithumb #02 (Withdraw)-boxplot,blockTime,-0.520947978,2.90E-170
cosmos,Bithumb #02 (Withdraw)-boxplot,inflation,0.627815882,2.87E-268
cosmos,Bithumb #02 (Withdraw)-boxplot,capBTC,-0.564421239,7.86E-206
cosmos,Bithumb #02 (Withdraw)-boxplot,priceBTC,-0.564442931,7.52E-206
cosmos,Bithumb #02 (Withdraw)-boxplot,Binance #04 (Staking)-amountValue,0.659593244,2.15E-305
cosmos,Bithumb #02 (Withdraw)-boxplot,Bithumb #02 (Withdraw)-amountValue,0.957030489,0
cosmos,Bithumb #02 (Withdraw)-boxplot,Bithumb #03-amountValue,0.71352725,0
cosmos,Bithumb #02 (Withdraw)-boxplot,Coinbase #08-amountValue,0.683580888,0
cosmos,Bithumb #02 (Withdraw)-boxplot,Digfinex #01 (Deposit)-amountValue,0.670422592,4.15974e-319
cosmos,Bithumb #02 (Withdraw)-boxplot,DokiaCapital #01 (Validator)-amountValue,0.567590935,1.23E-208
cosmos,Bithumb #02 (Withdraw)-boxplot,MEXC #01 (Deposit)-amountValue,0.747815487,0
cosmos,Bithumb #02 (Withdraw)-boxplot,OKK #01-amountValue,0.507430207,3.19E-160
cosmos,Bithumb #02 (Withdraw)-boxplot,Upbit #11 (Staking)-amountValue,0.551910653,4.70E-195
cosmos,Bithumb #02 (Withdraw)-boxplot,Upbit #13 (Staking)-amountValue,0.560378775,2.68E-202
cosmos,Bithumb #02 (Withdraw)-boxplot,Upbit #16 (Staking)-amountValue,0.557116872,1.75E-199
cosmos,Bithumb #02 (Withdraw)-boxplot,Upbit #19 (Staking)-amountValue,0.557165025,1.59E-199
cosmos,Bithumb #02 (Withdraw)-boxplot,bonded_tokens_pool-amountValue,0.646708902,8.33E-290
cosmos,Bithumb #02 (Withdraw)-boxplot,distribution-amountValue,0.59899514,3.80E-238
cosmos,Bithumb #02 (Withdraw)-boxplot,fee_collector-amountValue,-0.564975088,2.56E-206
cosmos,Bithumb #02 (Withdraw)-boxplot,Binance #04 (Staking)-boxplot,0.631468472,2.57E-272
cosmos,Bithumb #02 (Withdraw)-boxplot,Bithumb #03-boxplot,0.717319188,0
cosmos,Bithumb #02 (Withdraw)-boxplot,Coinbase #01-boxplot,0.508470148,5.58E-161
cosmos,Bithumb #02 (Withdraw)-boxplot,Coinbase #08-boxplot,0.660813061,6.55E-307
cosmos,Bithumb #02 (Withdraw)-boxplot,Digfinex #01 (Deposit)-boxplot,0.586279047,8.31E-226
cosmos,Bithumb #02 (Withdraw)-boxplot,DokiaCapital #01 (Validator)-boxplot,0.730229417,0
cosmos,Bithumb #02 (Withdraw)-boxplot,MEXC #01 (Deposit)-boxplot,0.68690089,0
cosmos,Bithumb #02 (Withdraw)-boxplot,distribution-boxplot,0.538679691,3.82E-184
cosmos,Bithumb #03-boxplot,priceChangePercentage30D,-0.522993463,7.99E-172
cosmos,Bithumb #03-boxplot,bondedTokens,0.583452747,3.88E-223
cosmos,Bithumb #03-boxplot,inflation,0.597956671,4.06E-237
cosmos,Bithumb #03-boxplot,capBTC,-0.564753048,4.01E-206
cosmos,Bithumb #03-boxplot,priceBTC,-0.564556963,5.97E-206
cosmos,Bithumb #03-boxplot,Binance #04 (Staking)-amountValue,0.739704926,0
cosmos,Bithumb #03-boxplot,Bithumb #02 (Withdraw)-amountValue,0.714772352,0
cosmos,Bithumb #03-boxplot,Bithumb #03-amountValue,0.798025287,0
cosmos,Bithumb #03-boxplot,Bithumb #05-amountValue,-0.541442822,2.21E-186
cosmos,Bithumb #03-boxplot,Coinbase #08-amountValue,0.788754412,0
cosmos,Bithumb #03-boxplot,Digfinex #01 (Deposit)-amountValue,0.777942722,0
cosmos,Bithumb #03-boxplot,DokiaCapital #01 (Validator)-amountValue,0.559361035,2.04E-201
cosmos,Bithumb #03-boxplot,MEXC #01 (Deposit)-amountValue,0.757104093,0
cosmos,Bithumb #03-boxplot,OKK #01-amountValue,0.644631644,2.31E-287
cosmos,Bithumb #03-boxplot,Upbit #11 (Staking)-amountValue,0.565202933,1.61E-206
cosmos,Bithumb #03-boxplot,Upbit #13 (Staking)-amountValue,0.573910186,2.56E-214
cosmos,Bithumb #03-boxplot,Upbit #16 (Staking)-amountValue,0.571199049,7.27E-212
cosmos,Bithumb #03-boxplot,Upbit #19 (Staking)-amountValue,0.570792002,1.69E-211
cosmos,Bithumb #03-boxplot,bonded_tokens_pool-amountValue,0.74858955,0
cosmos,Bithumb #03-boxplot,distribution-amountValue,0.730840392,0
cosmos,Bithumb #03-boxplot,Binance #04 (Staking)-boxplot,0.790337448,0
cosmos,Bithumb #03-boxplot,Bithumb #02 (Withdraw)-boxplot,0.717319188,0
cosmos,Bithumb #03-boxplot,Coinbase #08-boxplot,0.819743212,0
cosmos,Bithumb #03-boxplot,Digfinex #01 (Deposit)-boxplot,0.590531619,7.15E-230
cosmos,Bithumb #03-boxplot,DokiaCapital #01 (Validator)-boxplot,0.583048734,9.29E-223
cosmos,Bithumb #03-boxplot,HitBTC #02-boxplot,0.575094321,2.14E-215
cosmos,Bithumb #03-boxplot,MEXC #01 (Deposit)-boxplot,0.667909295,7.13390714e-316
cosmos,Bithumb #03-boxplot,OKK #01-boxplot,0.625033701,3.19E-265
cosmos,Bithumb #03-boxplot,Upbit #02 (Withdraw)-boxplot,0.527002687,6.53E-175
cosmos,Bithumb #03-boxplot,bonded_tokens_pool-boxplot,0.685322499,0
cosmos,Bithumb #03-boxplot,distribution-boxplot,0.703190405,0
cosmos,Coinbase #01-boxplot,priceChangePercentage30D,-0.646546285,1.30E-289
cosmos,Coinbase #01-boxplot,apr,0.563187772,9.52E-205
cosmos,Coinbase #01-boxplot,Binance #04 (Staking)-amountValue,0.515917964,1.78E-166
cosmos,Coinbase #01-boxplot,Bitforex #01 (Deposit)-amountValue,0.514922527,9.86E-166
cosmos,Coinbase #01-boxplot,Bithumb #02 (Withdraw)-amountValue,0.525279954,1.40E-173
cosmos,Coinbase #01-boxplot,Bithumb #03-amountValue,0.636406593,7.11E-278
cosmos,Coinbase #01-boxplot,Coinbase #01-amountValue,0.681766336,0
cosmos,Coinbase #01-boxplot,Coinbase #03-amountValue,0.729123233,0
cosmos,Coinbase #01-boxplot,Coinbase #08-amountValue,0.572158406,9.91E-213
cosmos,Coinbase #01-boxplot,Upbit #11 (Staking)-amountValue,0.585955505,1.69E-225
cosmos,Coinbase #01-boxplot,Upbit #13 (Staking)-amountValue,0.591868421,3.66E-231
cosmos,Coinbase #01-boxplot,Upbit #16 (Staking)-amountValue,0.588443264,7.22E-228
cosmos,Coinbase #01-boxplot,Upbit #19 (Staking)-amountValue,0.588060575,1.67E-227
cosmos,Coinbase #01-boxplot,distribution-amountValue,0.538066054,1.19E-183
cosmos,Coinbase #01-boxplot,Binance #02 (Deposit)-boxplot,0.56754956,1.34E-208
cosmos,Coinbase #01-boxplot,Bithumb #02 (Withdraw)-boxplot,0.508470148,5.58E-161
cosmos,Coinbase #01-boxplot,Coinbase #03-boxplot,0.76099552,0
cosmos,Coinbase #01-boxplot,Coinbase #08-boxplot,0.505434693,8.87E-159
cosmos,Coinbase #01-boxplot,DokiaCapital #01 (Validator)-boxplot,0.828682311,0
cosmos,Coinbase #01-boxplot,Upbit #01 (Deposit)-boxplot,0.588446718,7.16E-228
cosmos,Coinbase #01-boxplot,Upbit #02 (Withdraw)-boxplot,0.603671731,7.96E-243
cosmos,Coinbase #03-boxplot,apr,0.563540228,4.67E-205
cosmos,Coinbase #03-boxplot,Bitforex #01 (Deposit)-amountValue,0.677655561,0
cosmos,Coinbase #03-boxplot,Bithumb #03-amountValue,0.590326719,1.13E-229
cosmos,Coinbase #03-boxplot,Coinbase #03-amountValue,0.677609118,0
cosmos,Coinbase #03-boxplot,Interchain Foundation #02-amountValue,0.590277244,1.26E-229
cosmos,Coinbase #03-boxplot,Upbit #10 (Validator)-amountValue,0.538862468,2.72E-184
cosmos,Coinbase #03-boxplot,Upbit #11 (Staking)-amountValue,0.657715761,4.48E-303
cosmos,Coinbase #03-boxplot,Upbit #13 (Staking)-amountValue,0.656338801,2.20E-301
cosmos,Coinbase #03-boxplot,Upbit #16 (Staking)-amountValue,0.655552804,2.01E-300
cosmos,Coinbase #03-boxplot,Upbit #19 (Staking)-amountValue,0.655490362,2.40E-300
cosmos,Coinbase #03-boxplot,Binance #02 (Deposit)-boxplot,0.520706427,4.42E-170
cosmos,Coinbase #03-boxplot,Bitforex #01 (Deposit)-boxplot,0.604264131,2.01E-243
cosmos,Coinbase #03-boxplot,Coinbase #01-boxplot,0.76099552,0
cosmos,Coinbase #03-boxplot,Coinbase #05-boxplot,0.592925711,3.46E-232
cosmos,Coinbase #03-boxplot,DokiaCapital #01 (Validator)-boxplot,0.711272227,0
cosmos,Coinbase #03-boxplot,Ignite-boxplot,0.649817532,1.70E-293
cosmos,Coinbase #03-boxplot,Interchain Foundation #01-boxplot,0.591732021,4.96E-231
cosmos,Coinbase #03-boxplot,Interchain Foundation #02-boxplot,0.589972519,2.47E-229
cosmos,Coinbase #03-boxplot,Kraken #01-boxplot,0.530337763,1.64E-177
cosmos,Coinbase #03-boxplot,Upbit #01 (Deposit)-boxplot,0.585255094,7.76E-225
cosmos,Coinbase #03-boxplot,Upbit #10 (Validator)-boxplot,0.710971476,0
cosmos,Coinbase #03-boxplot,Upbit #11 (Staking)-boxplot,0.537598657,2.83E-183
cosmos,Coinbase #03-boxplot,Upbit #12 (Staking)-boxplot,0.588018828,1.84E-227
cosmos,Coinbase #03-boxplot,Upbit #13 (Staking)-boxplot,0.558331812,1.58E-200
cosmos,Coinbase #03-boxplot,Upbit #14 (Staking)-boxplot,0.560981223,8.03E-203
cosmos,Coinbase #03-boxplot,Upbit #15 (Staking)-boxplot,0.579239071,3.31E-219
cosmos,Coinbase #03-boxplot,Upbit #16 (Staking)-boxplot,0.558721687,7.28E-201
cosmos,Coinbase #03-boxplot,Upbit #17 (Staking)-boxplot,0.587052657,1.53E-226
cosmos,Coinbase #03-boxplot,Upbit #18 (Staking)-boxplot,0.578197384,3.03E-218
cosmos,Coinbase #03-boxplot,Upbit #19 (Staking)-boxplot,0.542204337,5.29E-187
cosmos,Coinbase #03-boxplot,Upbit #20 (Staking)-boxplot,0.563247634,8.44E-205
cosmos,Coinbase #05-boxplot,Bitforex #01 (Deposit)-amountValue,0.601702983,7.59E-241
cosmos,Coinbase #05-boxplot,Coinbase #05-amountValue,0.619957858,9.62E-260
cosmos,Coinbase #05-boxplot,Kraken #01-amountValue,0.648679029,3.86E-292
cosmos,Coinbase #05-boxplot,Upbit #10 (Validator)-amountValue,0.54293465,1.34E-187
cosmos,Coinbase #05-boxplot,Upbit #11 (Staking)-amountValue,0.5958314,5.03E-235
cosmos,Coinbase #05-boxplot,Upbit #13 (Staking)-amountValue,0.591420344,9.93E-231
cosmos,Coinbase #05-boxplot,Upbit #16 (Staking)-amountValue,0.591777071,4.49E-231
cosmos,Coinbase #05-boxplot,Upbit #19 (Staking)-amountValue,0.592037477,2.51E-231
cosmos,Coinbase #05-boxplot,Bitforex #01 (Deposit)-boxplot,0.534819507,4.73E-181
cosmos,Coinbase #05-boxplot,Coinbase #03-boxplot,0.592925711,3.46E-232
cosmos,Coinbase #05-boxplot,Ignite-boxplot,0.645027861,7.93E-288
cosmos,Coinbase #05-boxplot,Interchain Foundation #02-boxplot,0.648927052,1.96E-292
cosmos,Coinbase #05-boxplot,Kraken #01-boxplot,0.600461813,1.32E-239
cosmos,Coinbase #05-boxplot,Upbit #10 (Validator)-boxplot,0.593297463,1.50E-232
cosmos,Coinbase #05-boxplot,Upbit #11 (Staking)-boxplot,0.585428217,5.32E-225
cosmos,Coinbase #05-boxplot,Upbit #12 (Staking)-boxplot,0.625990312,2.88E-266
cosmos,Coinbase #05-boxplot,Upbit #13 (Staking)-boxplot,0.600417982,1.46E-239
cosmos,Coinbase #05-boxplot,Upbit #14 (Staking)-boxplot,0.60446565,1.26E-243
cosmos,Coinbase #05-boxplot,Upbit #15 (Staking)-boxplot,0.616614439,3.45E-256
cosmos,Coinbase #05-boxplot,Upbit #16 (Staking)-boxplot,0.599947137,4.30E-239
cosmos,Coinbase #05-boxplot,Upbit #17 (Staking)-boxplot,0.627181021,1.43E-267
cosmos,Coinbase #05-boxplot,Upbit #18 (Staking)-boxplot,0.616268922,7.99E-256
cosmos,Coinbase #05-boxplot,Upbit #19 (Staking)-boxplot,0.586051213,1.37E-225
cosmos,Coinbase #05-boxplot,Upbit #20 (Staking)-boxplot,0.600724551,7.23E-240
cosmos,DokiaCapital #02 (Validator)-amountValue,Interchain Foundation #02-boxplot,0.686298112,0
cosmos,Binance #04 (Staking)-boxplot,distribution-boxplot,0.760344288,0
cosmos,distribution-boxplot,Binance #04 (Staking)-boxplot,0.760344288,0
cosmos,bonded_tokens_pool-amountValue,HitBTC #02-boxplot,0.759287722,0
juno,not_bonded_tokens_pool-amountValue,JUNO OSMO Pool-amountValue,0.759124963,0
cosmos,Interchain Foundation #02-boxplot,DokiaCapital #02 (Validator)-amountValue,0.686298112,0
juno,bonded_tokens_pool-amountValue,bonded_tokens_pool-boxplot,0.75765612,0
juno,bonded_tokens_pool-boxplot,bonded_tokens_pool-amountValue,0.75765612,0
cosmos,bonded_tokens_pool-boxplot,Coinbase #08-boxplot,0.755952912,0
osmosis,bonded_tokens_pool-boxplot,bondedTokens,0.755371147,0
cosmos,Interchain Foundation #02-amountValue,Upbit #19 (Staking)-boxplot,0.685561143,0
cosmos,bonded_tokens_pool-boxplot,MEXC #01 (Deposit)-amountValue,0.753367872,0
cosmos,Interchain Foundation #01-boxplot,DokiaCapital #02 (Validator)-boxplot,0.75156746,0
cosmos,distribution-amountValue,MEXC #01 (Deposit)-amountValue,0.751273998,0
cosmos,Coinbase #08-boxplot,cap,-0.562794171,2.11E-204
cosmos,Coinbase #08-boxplot,high24h,-0.569946863,9.71E-211
cosmos,Coinbase #08-boxplot,low24h,-0.539768186,5.05E-185
cosmos,Coinbase #08-boxplot,price,-0.562372508,4.92E-204
cosmos,Coinbase #08-boxplot,priceChangePercentage30D,-0.546349457,2.08E-190
cosmos,Coinbase #08-boxplot,bondedTokens,0.619327911,4.53E-259
cosmos,Coinbase #08-boxplot,communityTokens,0.557658628,6.00E-200
cosmos,Coinbase #08-boxplot,inflation,0.631501839,2.36E-272
cosmos,Coinbase #08-boxplot,capBTC,-0.666554824,3.830088833e-314
cosmos,Coinbase #08-boxplot,priceBTC,-0.666605824,3.2979100444e-314
cosmos,Coinbase #08-boxplot,Binance #04 (Staking)-amountValue,0.799929675,0
cosmos,Coinbase #08-boxplot,Bithumb #02 (Withdraw)-amountValue,0.66790463,7.2327031e-316
cosmos,Coinbase #08-boxplot,Bithumb #03-amountValue,0.722456084,0
cosmos,Coinbase #08-boxplot,Coinbase #08-amountValue,0.883754312,0
cosmos,Coinbase #08-boxplot,Digfinex #01 (Deposit)-amountValue,0.836779653,0
cosmos,Coinbase #08-boxplot,DokiaCapital #01 (Validator)-amountValue,0.637107801,1.13E-278
cosmos,Coinbase #08-boxplot,MEXC #01 (Deposit)-amountValue,0.775974313,0
cosmos,Coinbase #08-boxplot,OKK #01-amountValue,0.674291396,0
cosmos,Coinbase #08-boxplot,Upbit #11 (Staking)-amountValue,0.634279848,1.81E-275
cosmos,Coinbase #08-boxplot,Upbit #13 (Staking)-amountValue,0.644238846,6.66E-287
